	Wavelength (nm)		Flux (erg/s/cm2/nm)	
           856.9199829102           983.9798927307
           856.9299926758           983.6418151855
           856.9400024414           983.3036422729
           856.9500122070           976.9727706909
           856.9600219727           982.6292991638
           856.9699707031           982.2874069214
           856.9799804688           981.9111824036
           856.9899902344           981.5265655518
           857.0000000000           981.1419487000
           857.0100097656           974.7781753540
           857.0200195312           980.3748130798
           857.0300292969           979.9901962280
           857.0399780273           979.6055793762
           857.0499877930           979.3766975403
           857.0599975586           979.3075561523
           857.0700073242           973.2675552368
           857.0800170898           979.1695594788
           857.0900268555           979.1004180908
           857.0999755859           979.0312767029
           857.1099853516           978.9621353149
           857.1199951172           978.9580345154
           857.1300048828           979.1417121887
           857.1400146484           973.3650207520
           857.1500244141           979.5315742493
           857.1599731445           979.7270774841
           857.1699829102           979.9226760864
           857.1799926758           980.1181793213
           857.1900024414           980.3146362305
           857.2000122070           974.5474815369
           857.2100219727           980.7434082031
           857.2199707031           980.9612274170
           857.2299804688           981.1789512634
           857.2399902344           981.3967704773
           857.2500000000           981.6145896912
           857.2600097656           981.8323135376
           857.2700195312           982.0478439331
           857.2800292969           982.2611808777
           857.2899780273           982.4744224548
           857.2999877930           982.6877593994
           857.3099975586           976.9070625305
           857.3200073242           983.1130027771
           857.3300170898           983.3262443542
           857.3400268555           983.5425376892
           857.3499755859           983.7712287903
           857.3599853516           984.0012550354
           857.3699951172           978.2291412354
           857.3800048828           984.4598770142
           857.3900146484           984.6898078918
           857.4000244141           984.9198341370
           857.4099731445           985.1447105408
           857.4199829102           985.2921485901
           857.4299926758           979.4043540955
           857.4400024414           985.5337142944
           857.4500122070           985.6549263000
           857.4600219727           985.7760429382
           857.4699707031           985.8972549438
           857.4799804688           986.0184669495
           857.4899902344           986.1769676208
           857.5000000000           980.3743362427
           857.5100097656           986.6012573242
           857.5200195312           986.8143081665
           857.5300292969           987.0273590088
           857.5399780273           987.2403144836
           857.5499877930           987.4533653259
           857.5599975586           981.6476821899
           857.5700073242           987.9041671753
           857.5800170898           988.1407737732
           857.5900268555           988.3773803711
           857.5999755859           988.6140823364
           857.6099853516           988.8506889343
           857.6199951172           983.0555915833
           857.6300048828           989.3234252930
           857.6400146484           989.5921707153
           857.6500244141           989.8758888245
           857.6599731445           990.1596069336
           857.6699829102           990.4433250427
           857.6799926758           984.6851348877
           857.6900024414           991.0090446472
           857.7000122070           991.2927627563
           857.7100219727           991.5893554688
           857.7199707031           991.9042587280
           857.7299804688           992.2193527222
           857.7399902344           986.4814758301
           857.7500000000           992.8476333618
           857.7600097656           993.1627273560
           857.7700195312           993.4778213501
           857.7800292969           993.8019752502
           857.7899780273           994.1823005676
           857.7999877930           988.5066032410
           857.8099975586           994.9598312378
           857.8200073242           995.3497886658
           857.8300170898           995.7397460938
           857.8400268555           996.1297035217
           857.8499755859           996.5188026428
           857.8599853516           996.8193054199
           857.8699951172           990.9793853760
           857.8800048828           997.2988128662
           857.8900146484           997.5392341614
           857.9000244141           997.7797508240
           857.9099731445           998.0202674866
           857.9199829102           998.2606887817
           857.9299926758           992.2886848450
           857.9400024414           998.2434272766
           857.9500122070           998.1032371521
           857.9600219727           997.9630470276
           857.9699707031           997.8227615356
           857.9799804688           997.6825714111
           857.9899902344           991.4602279663
           858.0000000000           997.3604202271
           858.0100097656           996.7880249023
           858.0200195312           996.1216926575
           858.0300292969           995.4553604126
           858.0399780273           994.7890281677
           858.0499877930           988.0629539490
           858.0599975586           993.4604644775
           858.0700073242           992.7947044373
           858.0800170898           992.2067642212
           858.0900268555           991.6727066040
           858.0999755859           991.1385536194
           858.1099853516           984.5658302307
           858.1199951172           990.0736808777
           858.1300048828           989.5395278931
           858.1400146484           989.0054702759
           858.1500244141           988.4618759155
           858.1599731445           987.8904342651
           858.1699829102           981.2986373901
           858.1799926758           986.7472648621
           858.1900024414           986.1740112305
           858.2000122070           985.6007575989
           858.2100219727           985.0274085999
           858.2199707031           984.4551086426
           858.2299804688           983.8985443115
           858.2399902344           977.3530006409
           858.2500000000           982.7994346619
           858.2600097656           982.2483062744
           858.2700195312           981.6969871521
           858.2800292969           981.1457633972
           858.2899780273           980.5945396423
           858.2999877930           974.1484642029
           858.3099975586           979.7354698181
           858.3200073242           979.3449401855
           858.3300170898           978.9544105530
           858.3400268555           978.5637855530
           858.3499755859           978.1733512878
           858.3599853516           971.8218803406
           858.3699951172           977.4538993835
           858.3800048828           977.3683547974
           858.3900146484           977.3097991943
           858.4000244141           977.2512435913
           858.4099731445           977.1926879883
           858.4199829102           971.1761474609
           858.4299926758           977.0758628845
           858.4400024414           977.0118713379
           858.4500122070           976.7714500427
           858.4600219727           976.4459609985
           858.4699707031           976.1203765869
           858.4799804688           969.8457717896
           858.4899902344           975.4712104797
           858.5000000000           975.1456260681
           858.5100097656           974.8200416565
           858.5200195312           974.5950698853
           858.5300292969           974.5153427124
           858.5399780273           968.4953689575
           858.5499877930           974.3587493896
           858.5599975586           974.2802619934
           858.5700073242           974.2016792297
           858.5800170898           974.1230964661
           858.5900268555           974.0687370300
           858.5999755859           974.1599082947
           858.6099853516           968.3342933655
           858.6199951172           974.3900299072
           858.6300048828           974.5054244995
           858.6400146484           974.6208190918
           858.6500244141           974.7362136841
           858.6599731445           974.8532295227
           858.6699829102           969.1789627075
           858.6799926758           975.4997253418
           858.6900024414           975.8757591248
           858.7000122070           976.2517929077
           858.7100219727           976.6278266907
           858.7199707031           977.0038604736
           858.7299804688           971.4191436768
           858.7399902344           977.7629852295
           858.7500000000           978.1751632690
           858.7600097656           978.5889625549
           858.7700195312           979.0027618408
           858.7800292969           979.4165611267
           858.7899780273           973.8546371460
           858.7999877930           980.2417755127
           858.8099975586           980.6795120239
           858.8200073242           981.3297271729
           858.8300170898           982.0302009583
           858.8400268555           982.7305793762
           858.8499755859           977.4323463440
           858.8599853516           984.1271400452
           858.8699951172           984.8276138306
           858.8800048828           985.5279922485
           858.8900146484           986.1138343811
           858.9000244141           986.5878105164
           858.9099731445           987.0616912842
           858.9199829102           981.5126419067
           858.9299926758           988.0065917969
           858.9400024414           988.4805679321
           858.9500122070           988.9545440674
           858.9600219727           989.3754959106
           858.9699707031           989.5814895630
           858.9799804688           983.7290763855
           858.9899902344           989.9468421936
           859.0000000000           990.1301383972
           859.0100097656           990.3133392334
           859.0200195312           990.4965400696
           859.0300292969           990.6783103943
           859.0399780273           984.7702026367
           859.0499877930           990.9219741821
           859.0599975586           991.0326957703
           859.0700073242           991.1432266235
           859.0800170898           991.2538528442
           859.0900268555           991.3644790649
           859.0999755859           985.4291915894
           859.1099853516           991.6023254395
           859.1199951172           991.7670249939
           859.1300048828           991.9328689575
           859.1400146484           992.0986175537
           859.1500244141           992.2643661499
           859.1599731445           986.3782882690
           859.1699829102           992.5950050354
           859.1799926758           992.7618026733
           859.1900024414           992.9346084595
           859.2000122070           993.1083679199
           859.2100219727           993.2821273804
           859.2199707031           987.3976707458
           859.2299804688           993.6285972595
           859.2399902344           993.8023567200
           859.2500000000           993.9761161804
           859.2600097656           994.1557884216
           859.2700195312           994.3393707275
           859.2800292969           994.5230484009
           859.2899780273           988.6407852173
           859.2999877930           994.8891639709
           859.3099975586           995.0728416443
           859.3200073242           995.2565193176
           859.3300170898           995.4527854919
           859.3400268555           995.6855773926
           859.3499755859           989.8472785950
           859.3599853516           996.1542129517
           859.3699951172           996.3892936707
           859.3800048828           996.6243743896
           859.3900146484           996.8594551086
           859.4000244141           997.0822334290
           859.4099731445           991.0368919373
           859.4199829102           997.0875740051
           859.4299926758           997.0582962036
           859.4400024414           997.0288276672
           859.4500122070           996.9994544983
           859.4600219727           996.9701766968
           859.4699707031           990.8619880676
           859.4799804688           996.8743324280
           859.4899902344           996.7536926270
           859.5000000000           996.6327667236
           859.5100097656           996.5116500854
           859.5200195312           996.3906288147
           859.5300292969           990.1952743530
           859.5399780273           996.1494445801
           859.5499877930           996.0011482239
           859.5599975586           995.6891059875
           859.5700073242           995.3498840332
           859.5800170898           995.0105667114
           859.5900268555           988.6072158813
           859.5999755859           994.3340301514
           859.6099853516           993.9947128296
           859.6199951172           993.6563491821
           859.6300048828           993.3455467224
           859.6400146484           993.0477142334
           859.6500244141           992.7498817444
           859.6599731445           986.4014625549
           859.6699829102           992.1562194824
           859.6799926758           991.8583869934
           859.6900024414           991.5606498718
           859.7000122070           991.2423133850
           859.7100219727           990.8803939819
           859.7199707031           984.4785690308
           859.7299804688           990.1561737061
           859.7399902344           989.7929191589
           859.7500000000           989.4297599792
           859.7600097656           989.0664100647
           859.7700195312           988.7144088745
           859.7800292969           982.4384689331
           859.7899780273           988.2416725159
           859.7999877930           988.0169868469
           859.8099975586           987.7923011780
           859.8200073242           987.5676155090
           859.8300170898           987.3429298401
           859.8400268555           981.0998916626
           859.8499755859           986.8813514709
           859.8599853516           986.6300582886
           859.8699951172           986.3786697388
           859.8800048828           986.1273765564
           859.8900146484           985.8759880066
           859.9000244141           979.6154975891
           859.9099731445           985.3748321533
           859.9199829102           985.1466178894
           859.9299926758           985.0164413452
           859.9400024414           984.8972320557
           859.9500122070           984.7781181335
           859.9600219727           978.6552429199
           859.9699707031           984.5404624939
           859.9799804688           984.4212532043
           859.9899902344           984.3038558960
           860.0000000000           984.2452049255
           860.0100097656           984.2149734497
           860.0200195312           984.1846466064
           860.0300292969           978.1535148621
           860.0399780273           984.1242790222
           860.0499877930           984.0940475464
           860.0599975586           984.0637207031
           860.0700073242           984.0858459473
           860.0800170898           984.2166900635
           860.0900268555           978.3482551575
           860.0999755859           984.4841003418
           860.1099853516           984.6181869507
           860.1199951172           984.7522735596
           860.1300048828           984.8863601685
           860.1400146484           985.0108146667
           860.1500244141           979.0402412415
           860.1599731445           985.0610733032
           860.1699829102           985.0755691528
           860.1799926758           985.0900650024
           860.1900024414           985.1044654846
           860.2000122070           985.1189613342
           860.2100219727           979.1264533997
           860.2199707031           985.3051185608
           860.2299804688           985.6380462646
           860.2399902344           985.9709739685
           860.2500000000           986.3039016724
           860.2600097656           986.6367340088
           860.2700195312           980.9505462646
           860.2800292969           987.3005867004
           860.2899780273           987.6414299011
           860.2999877930           988.0147933960
           860.3099975586           988.3914947510
           860.3200073242           988.7681961060
           860.3300170898           983.1124305725
           860.3400268555           989.5193099976
           860.3499755859           989.8960113525
           860.3599853516           990.2683258057
           860.3699951172           990.4971122742
           860.3800048828           990.6565666199
           860.3900146484           990.8159255981
           860.4000244141           984.9323272705
           860.4099731445           991.1337852478
           860.4199829102           991.2932395935
           860.4299926758           991.4525985718
           860.4400024414           991.5916442871
           860.4500122070           991.6882514954
           860.4600219727           985.7358932495
           860.4699707031           991.8784141541
           860.4799804688           991.9737815857
           860.4899902344           992.0691490173
           860.5000000000           992.1645164490
           860.5100097656           992.2567367554
           860.5200195312           986.2706184387
           860.5300292969           992.3795700073
           860.5399780273           992.4378395081
           860.5499877930           992.4962043762
           860.5599975586           992.5545692444
           860.5700073242           992.6128387451
           860.5800170898           986.6181373596
           860.5900268555           992.6403999329
           860.5999755859           992.5168991089
           860.6099853516           992.3933982849
           860.6199951172           992.2698974609
           860.6300048828           992.1463966370
           860.6400146484           985.9743118286
           860.6500244141           991.9000625610
           860.6599731445           991.8046951294
           860.6699829102           991.8258666992
           860.6799926758           991.8598175049
           860.6900024414           991.8937683105
           860.7000122070           985.8792304993
           860.7100219727           991.9613838196
           860.7199707031           991.9954299927
           860.7299804688           992.0318603516
           860.7399902344           992.1566963196
           860.7500000000           992.3250198364
           860.7600097656           992.4933433533
           860.7700195312           986.6084098816
           860.7800292969           992.8291320801
           860.7899780273           992.9973602295
           860.7999877930           993.1657791138
           860.8099975586           993.3277130127
           860.8200073242           993.4765815735
           860.8300170898           987.5658988953
           860.8400268555           993.7724113464
           860.8499755859           993.9208984375
           860.8599853516           994.0692901611
           860.8699951172           994.2176818848
           860.8800048828           994.3596839905
           860.8900146484           988.3360862732
           860.9000244141           994.4040298462
           860.9099731445           994.4085121155
           860.9199829102           994.4129943848
           860.9299926758           994.4173812866
           860.9400024414           994.4219589233
           860.9500122070           988.3627891541
           860.9600219727           994.1879272461
           860.9699707031           993.5985565186
           860.9799804688           993.0062294006
           860.9899902344           992.4140930176
           861.0000000000           991.8218612671
           861.0100097656           985.1873397827
           861.0200195312           990.6410217285
           861.0300292969           990.0830268860
           861.0399780273           989.7415161133
           861.0499877930           989.4376754761
           861.0599975586           989.1339302063
           861.0700073242           982.8015327454
           861.0800170898           988.5281562805
           861.0900268555           988.2243156433
           861.0999755859           987.9209518433
           861.1099853516           987.6720428467
           861.1199951172           987.4608993530
           861.1300048828           987.2497558594
           861.1400146484           981.0207366943
           861.1500244141           986.8287086487
           861.1599731445           986.6175651550
           861.1699829102           986.4064216614
           861.1799926758           986.1790657043
           861.1900024414           985.9059333801
           861.2000122070           979.6209335327
           861.2100219727           985.3557586670
           861.2199707031           985.0797653198
           861.2299804688           984.8038673401
           861.2399902344           984.5278739929
           861.2500000000           984.2628479004
           861.2600097656           984.1775894165
           861.2700195312           984.1558456421
           861.2800292969           984.1341972351
           861.2899780273           984.1125488281
           861.2999877930           984.0908050537
           861.3099975586           978.0687332153
           861.3200073242           984.0476036072
           861.3300170898           984.1713905334
           861.3400268555           984.5050811768
           861.3499755859           984.8406791687
           861.3599853516           985.1761817932
           861.3699951172           979.5014381409
           861.3800048828           985.8450889587
           861.3900146484           986.1805915833
           861.4000244141           986.4420890808
           861.4099731445           986.0263824463
           861.4199829102           985.4474067688
           861.4299926758           978.8649559021
           861.4400024414           984.2930793762
           861.4500122070           983.7141036987
           861.4600219727           983.1352233887
           861.4699707031           982.5562477112
           861.4799804688           982.2741508484
           861.4899902344           982.2816848755
           861.5000000000           976.2996673584
           861.5100097656           982.2967529297
           861.5200195312           982.3042869568
           861.5300292969           982.3118209839
           861.5399780273           982.3194503784
           861.5499877930           982.4045181274
           861.5599975586           976.8100738525
           861.5700073242           983.2345008850
           861.5800170898           983.6674690247
           861.5900268555           984.1004371643
           861.5999755859           984.5334053040
           861.6099853516           984.9663734436
           861.6199951172           979.3878555298
           861.6300048828           985.7741355896
           861.6400146484           986.1285209656
           861.6500244141           986.4829063416
           861.6599731445           986.8373870850
           861.6699829102           987.1917724609
           861.6799926758           981.5234184265
           861.6900024414           987.8983497620
           861.7000122070           988.3286476135
           861.7100219727           988.9823913574
           861.7199707031           989.6507263184
           861.7299804688           990.3191566467
           861.7399902344           984.9429130554
           861.7500000000           991.6518211365
           861.7600097656           992.3202514648
           861.7700195312           993.0169105530
           861.7800292969           994.1473007202
           861.7899780273           995.4247474670
           861.7999877930           990.6208992004
           861.8099975586           997.9719161987
           861.8200073242           999.2494583130
           861.8300170898          1000.5270004272
           861.8400268555          1001.8044471741
           861.8499755859          1002.6729583740
           861.8599853516          1002.9508590698
           861.8699951172           997.1058845520
           861.8800048828          1003.4954071045
           861.8900146484          1003.7686347961
           861.9000244141          1004.0417671204
           861.9099731445          1004.3148040771
           861.9199829102          1004.5404434204
           861.9299926758           998.3565330505
           861.9400024414          1004.3748855591
           861.9500122070          1004.2680740356
           861.9600219727          1004.1611671448
           861.9699707031          1004.0543556213
           861.9799804688          1003.9474487305
           861.9899902344           997.7199554443
           862.0000000000          1003.8790702820
           862.0100097656          1004.0617942810
           862.0200195312          1004.2445182800
           862.0300292969          1004.4271469116
           862.0399780273          1004.6098709106
           862.0499877930           998.6652374268
           862.0599975586          1004.9740791321
           862.0700073242          1005.1420211792
           862.0800170898          1005.2498817444
           862.0900268555          1005.3513526917
           862.0999755859          1005.4528236389
           862.1099853516           999.4225502014
           862.1199951172          1005.6550979614
           862.1300048828          1005.7565689087
           862.1400146484          1005.8590888977
           862.1500244141          1005.9926033020
           862.1599731445          1006.1407089233
           862.1699829102          1000.1524925232
           862.1799926758          1006.4360618591
           862.1900024414          1006.5841674805
           862.2000122070          1006.7323684692
           862.2100219727          1006.8804740906
           862.2199707031          1007.1213722229
           862.2299804688          1007.6247215271
           862.2399902344          1001.9951820374
           862.2500000000          1008.6599349976
           862.2600097656          1009.1792106628
           862.2700195312          1009.6983909607
           862.2800292969          1010.2175712585
           862.2899780273          1010.7390403748
           862.2999877930          1005.1270484924
           862.3099975586          1011.8596076965
           862.3200073242          1012.4275207520
           862.3300170898          1012.9954338074
           862.3400268555          1013.5633468628
           862.3499755859          1014.1312599182
           862.3599853516          1008.5102081299
           862.3699951172          1015.0976181030
           862.3800048828          1015.2545928955
           862.3900146484          1015.4093742371
           862.4000244141          1015.5641555786
           862.4099731445          1015.7189369202
           862.4199829102          1009.6789360046
           862.4299926758          1016.0276412964
           862.4400024414          1016.1917686462
           862.4500122070          1016.4446830750
           862.4600219727          1016.7194366455
           862.4699707031          1016.9940948486
           862.4799804688          1011.0651016235
           862.4899902344          1017.5417900085
           862.5000000000          1017.8165435791
           862.5100097656          1018.0912017822
           862.5200195312          1018.3354377747
           862.5300292969          1018.5493469238
           862.5399780273          1012.5505447388
           862.5499877930          1018.9755439758
           862.5599975586          1019.1893577576
           862.5700073242          1019.4032669067
           862.5800170898          1019.6169853210
           862.5900268555          1019.8386192322
           862.5999755859          1020.0916290283
           862.6099853516          1014.1257286072
           862.6199951172          1020.6029891968
           862.6300048828          1020.8593368530
           862.6400146484          1021.1158752441
           862.6500244141          1021.3722229004
           862.6599731445          1021.6288566589
           862.6699829102          1015.6731605530
           862.6799926758          1022.1927642822
           862.6900024414          1022.4821090698
           862.7000122070          1022.7714538574
           862.7100219727          1023.0607986450
           862.7199707031          1023.3501434326
           862.7299804688          1017.3969268799
           862.7399902344          1023.9586830139
           862.7500000000          1024.3705749512
           862.7600097656          1024.7882843018
           862.7700195312          1025.2059936523
           862.7800292969          1025.6237983704
           862.7899780273          1019.7838783264
           862.7999877930          1026.4566421509
           862.8099975586          1026.8681526184
           862.8200073242          1027.0778656006
           862.8300170898          1027.1900177002
           862.8400268555          1027.3021697998
           862.8499755859          1021.1493492126
           862.8599853516          1027.5259017944
           862.8699951172          1027.6380538940
           862.8800048828          1027.7503967285
           862.8900146484          1027.7619361877
           862.9000244141          1027.5654792786
           862.9099731445          1027.3626327515
           862.9199829102          1020.8972930908
           862.9299926758          1026.9581794739
           862.9400024414          1026.7553329468
           862.9500122070          1026.5523910522
           862.9600219727          1026.3425827026
           862.9699707031          1026.0212898254
           862.9799804688          1019.4083213806
           862.9899902344          1025.3035545349
           863.0000000000          1024.9434471130
           863.0100097656          1024.5835304260
           863.0200195312          1024.2235183716
           863.0300292969          1023.8636016846
           863.0399780273          1017.1892166138
           863.0499877930          1022.8863716125
           863.0599975586          1022.3405838013
           863.0700073242          1021.7947006226
           863.0800170898          1021.2489128113
           863.0900268555          1020.7031250000
           863.0999755859          1013.9384269714
           863.1099853516          1019.6152687073
           863.1199951172          1019.0750122070
           863.1300048828          1018.5359954834
           863.1400146484          1017.9968833923
           863.1500244141          1017.4578666687
           863.1599731445          1010.7196807861
           863.1699829102          1016.3830757141
           863.1799926758          1015.8440589905
           863.1900024414          1015.2623176575
           863.2000122070          1014.6390914917
           863.2100219727          1014.0158653259
           863.2199707031          1007.2153091431
           863.2299804688          1012.7733230591
           863.2399902344          1012.1500968933
           863.2500000000          1011.5268707275
           863.2600097656          1010.9134674072
           863.2700195312          1010.3577613831
           863.2800292969          1009.8114967346
           863.2899780273          1003.1128883362
           863.2999877930          1008.7223052979
           863.3099975586          1008.1761360168
           863.3200073242          1007.6297760010
           863.3300170898          1007.0842742920
           863.3400268555          1006.6197395325
           863.3499755859          1000.0758171082
           863.3599853516          1005.8028221130
           863.3699951172          1005.3931236267
           863.3800048828          1004.9834251404
           863.3900146484          1004.5737266541
           863.4000244141          1004.1640281677
           863.4099731445           997.6858139038
           863.4199829102          1003.6587715149
           863.4299926758          1003.5329818726
           863.4400024414          1003.4072875977
           863.4500122070          1003.2815933228
           863.4600219727          1003.1557083130
           863.4699707031           996.9143867493
           863.4799804688          1002.9043197632
           863.4899902344          1002.7516365051
           863.5000000000          1002.5859832764
           863.5100097656          1002.4203300476
           863.5200195312          1002.2547721863
           863.5300292969           995.9793090820
           863.5399780273          1001.9246101379
           863.5499877930          1001.7589569092
           863.5599975586          1001.6563415527
           863.5700073242          1001.7354965210
           863.5800170898          1001.8260955811
           863.5900268555           995.8071708679
           863.5999755859          1002.0067214966
           863.6099853516          1002.0973205566
           863.6199951172          1002.1879196167
           863.6300048828          1002.2797584534
           863.6400146484          1002.3917198181
           863.6500244141          1002.5107383728
           863.6599731445           996.5157508850
           863.6699829102          1002.7479171753
           863.6799926758          1002.8669357300
           863.6900024414          1002.9859542847
           863.7000122070          1003.1048774719
           863.7100219727          1003.2526016235
           863.7199707031           997.3382949829
           863.7299804688          1003.6628723145
           863.7399902344          1003.8694381714
           863.7500000000          1004.0759086609
           863.7600097656          1004.2823791504
           863.7700195312          1004.4889450073
           863.7800292969           998.5725402832
           863.7899780273          1004.9738883972
           863.7999877930          1005.2726745605
           863.8099975586          1005.5714607239
           863.8200073242          1005.8703422546
           863.8300170898          1006.1692237854
           863.8400268555          1000.3300666809
           863.8499755859          1006.7650794983
           863.8599853516          1007.0979118347
           863.8699951172          1007.4819564819
           863.8800048828          1007.8666687012
           863.8900146484          1008.2513809204
           863.9000244141          1002.4846076965
           863.9099731445          1009.0183258057
           863.9199829102          1009.4030380249
           863.9299926758          1009.7721099854
           863.9400024414          1009.9949836731
           863.9500122070          1010.1816177368
           863.9600219727          1004.2070388794
           863.9699707031          1010.5541229248
           863.9799804688          1010.7407569885
           863.9899902344          1010.9275817871
           864.0000000000          1011.1143112183
           864.0100097656          1011.2364768982
           864.0200195312          1011.2938880920
           864.0300292969          1005.1843643188
           864.0399780273          1011.4083290100
           864.0499877930          1011.4658355713
           864.0599975586          1011.5232467651
           864.0700073242          1011.5806579590
           864.0800170898          1011.6224288940
           864.0900268555          1005.4041862488
           864.0999755859          1011.5072250366
           864.1099853516          1011.4418983459
           864.1199951172          1011.3766670227
           864.1300048828          1011.3113403320
           864.1400146484          1011.2461090088
           864.1500244141          1005.0152778625
           864.1599731445          1011.0930442810
           864.1699829102          1010.9807014465
           864.1799926758          1010.8684539795
           864.1900024414          1010.7562065125
           864.2000122070          1010.6438636780
           864.2100219727          1004.3702125549
           864.2199707031          1010.4199409485
           864.2299804688          1010.2997779846
           864.2399902344          1010.1319313049
           864.2500000000          1009.9561691284
           864.2600097656          1009.7804069519
           864.2700195312          1003.4490585327
           864.2800292969          1009.4298362732
           864.2899780273          1009.2540740967
           864.2999877930          1009.0777397156
           864.3099975586          1008.8257789612
           864.3200073242          1008.5215568542
           864.3300170898          1002.0705223083
           864.3400268555          1007.9148292542
           864.3499755859          1007.6105117798
           864.3599853516          1007.3062896729
           864.3699951172          1007.0020675659
           864.3800048828          1006.6996574402
           864.3900146484          1006.4048767090
           864.4000244141           999.9772071838
           864.4099731445          1005.8190345764
           864.4199829102          1005.5252075195
           864.4299926758          1005.2313804626
           864.4400024414          1004.9375534058
           864.4500122070          1004.6434402466
           864.4600219727           998.1970787048
           864.4699707031          1003.9785385132
           864.4799804688          1003.6351203918
           864.4899902344          1003.2917022705
           864.5000000000          1002.9482841492
           864.5100097656          1002.6047706604
           864.5200195312           996.1510658264
           864.5300292969          1001.8939971924
           864.5399780273          1001.4480590820
           864.5499877930          1000.9971618652
           864.5599975586          1000.5461692810
           864.5700073242          1000.0952720642
           864.5800170898           993.5503005981
           864.5900268555           999.1961479187
           864.5999755859           998.7390518188
           864.6099853516           998.0692863464
           864.6199951172           997.2946166992
           864.6300048828           996.5200424194
           864.6400146484           989.6760940552
           864.6500244141           994.9754714966
           864.6599731445           994.2008018494
           864.6699829102           993.4262275696
           864.6799926758           992.6233291626
           864.6900024414           991.7406082153
           864.7000122070           984.8138809204
           864.7100219727           989.9706840515
           864.7199707031           989.0830993652
           864.7299804688           988.1955146790
           864.7399902344           987.3078346252
           864.7500000000           986.4213943481
           864.7600097656           985.5738639832
           864.7700195312           978.7434577942
           864.7800292969           983.9221954346
           864.7899780273           983.0938339233
           864.7999877930           982.2654724121
           864.8099975586           981.4372062683
           864.8200073242           980.6088447571
           864.8300170898           973.8305091858
           864.8400268555           979.0470123291
           864.8499755859           978.2880783081
           864.8599853516           977.5291442871
           864.8699951172           976.7703056335
           864.8800048828           976.0113716125
           864.8900146484           969.3080902100
           864.9000244141           974.5009422302
           864.9099731445           973.7875938416
           864.9199829102           973.0892181396
           864.9299926758           972.3908424377
           864.9400024414           971.6924667358
           864.9500122070           965.0753974915
           864.9600219727           970.2998161316
           864.9699707031           969.6014404297
           864.9799804688           968.9773559570
           864.9899902344           968.5038566589
           865.0000000000           968.0348396301
           865.0100097656           961.6673469543
           865.0200195312           967.0994758606
           865.0300292969           966.6304588318
           865.0399780273           966.1613464355
           865.0499877930           965.6871795654
           865.0599975586           965.1355743408
           865.0700073242           958.6778640747
           865.0800170898           963.9830589294
           865.0900268555           963.4051322937
           865.0999755859           962.8272056580
           865.1099853516           962.2491836548
           865.1199951172           961.6711616516
           865.1300048828           961.1772537231
           865.1400146484           955.0031661987
           865.1500244141           960.5525970459
           865.1599731445           960.2422714233
           865.1699829102           959.9318504333
           865.1799926758           959.6214294434
           865.1900024414           959.3110084534
           865.2000122070           953.1968116760
           865.2100219727           959.4842910767
           865.2199707031           960.1732254028
           865.2299804688           960.8621597290
           865.2399902344           961.5510940552
           865.2500000000           962.2401237488
           865.2600097656           962.9290580750
           865.2700195312           963.6179924011
           865.2800292969           964.3342018127
           865.2899780273           965.0897026062
           865.2999877930           965.8455848694
           865.3099975586           960.7051849365
           865.3200073242           967.3526763916
           865.3300170898           968.1084632874
           865.3400268555           968.8643455505
           865.3499755859           969.6214675903
           865.3599853516           970.3901290894
           865.3699951172           965.2374267578
           865.3800048828           971.9281196594
           865.3900146484           972.6995468140
           865.4000244141           973.4708786011
           865.4099731445           974.2423057556
           865.4199829102           975.0136375427
           865.4299926758           969.8576927185
           865.4400024414           976.6374588013
           865.4500122070           977.4699211121
           865.4600219727           978.3023834229
           865.4699707031           979.1349411011
           865.4799804688           979.9674034119
           865.4899902344           980.7998657227
           865.5000000000           975.6136894226
           865.5100097656           982.1179389954
           865.5200195312           982.5716018677
           865.5300292969           983.0251693726
           865.5399780273           983.4787368774
           865.5499877930           983.9323997498
           865.5599975586           978.3823013306
           865.5700073242           984.8369598389
           865.5800170898           985.1344108582
           865.5900268555           985.2065086365
           865.5999755859           985.2766990662
           865.6099853516           985.3468894958
           865.6199951172           979.4081687927
           865.6300048828           985.4867935181
           865.6400146484           985.5570793152
           865.6500244141           985.5959892273
           865.6599731445           985.3487968445
           865.6699829102           985.0326538086
           865.6799926758           978.7131309509
           865.6900024414           984.4023704529
           865.7000122070           984.0862274170
           865.7100219727           983.7700843811
           865.7199707031           983.4539413452
           865.7299804688           982.9391479492
           865.7399902344           976.1574745178
