	Wavelength (nm)		Flux (erg/s/cm2/nm)	
           750.4699707031           981.1311721802
           750.4799804688           975.0616073608
           750.4899902344           980.9488296509
           750.5000000000           980.8537483215
           750.5100097656           980.7585716248
           750.5200195312           980.6634902954
           750.5300292969           980.5168151855
           750.5399780273           974.3416786194
           750.5499877930           980.1217079163
           750.5599975586           979.9235343933
           750.5700073242           979.7252655029
           750.5800170898           979.5326232910
           750.5900268555           979.4239044189
           750.5999755859           979.3435096741
           750.6099853516           973.2923507690
           750.6199951172           979.1833877563
           750.6300048828           979.1030883789
           750.6400146484           979.0403366089
           750.6500244141           979.0281295776
           750.6599731445           979.0190696716
           750.6699829102           973.0405807495
           750.6799926758           979.0011405945
           750.6900024414           978.9924621582
           750.7000122070           979.0255546570
           750.7100219727           979.0868759155
           750.7199707031           979.1481971741
           750.7299804688           973.2385635376
           750.7399902344           979.2704582214
           750.7500000000           979.3213844299
           750.7600097656           979.2774200439
           750.7700195312           979.2105674744
           750.7800292969           979.1437149048
           750.7899780273           973.1071472168
           750.7999877930           979.0103912354
           750.8099975586           978.9254188538
           750.8200073242           978.8030624390
           750.8300170898           978.6795616150
           750.8400268555           978.5559654236
           750.8499755859           972.4667549133
           750.8599853516           978.2963752747
           750.8699951172           977.7276039124
           750.8800048828           976.9502639771
           750.8900146484           976.1728286743
           750.9000244141           975.3954887390
           750.9099731445           974.6180534363
           750.9199829102           967.8026199341
           750.9299926758           972.2495079041
           750.9400024414           970.6536293030
           750.9500122070           969.0577507019
           750.9600219727           967.4617767334
           750.9699707031           965.8659934998
           750.9799804688           958.5380554199
           750.9899902344           963.1803512573
           751.0000000000           961.9400978088
           751.0100097656           960.6997489929
           751.0200195312           959.4594001770
           751.0300292969           958.2196235657
           751.0399780273           951.1668205261
           751.0499877930           955.7937622070
           751.0599975586           954.5817375183
           751.0700073242           953.3696174622
           751.0800170898           952.1575927734
           751.0900268555           950.9680747986
           751.0999755859           944.0815925598
           751.1099853516           948.7886428833
           751.1199951172           947.7005004883
           751.1300048828           946.6123580933
           751.1400146484           945.5242156982
           751.1500244141           944.6754455566
           751.1599731445           938.4169578552
           751.1699829102           943.6755180359
           751.1799926758           943.1754112244
           751.1900024414           942.6753044128
           751.2000122070           942.2108650208
           751.2100219727           942.3129081726
           751.2199707031           936.8627548218
           751.2299804688           942.9079055786
           751.2399902344           943.2063102722
           751.2500000000           943.5046195984
           751.2600097656           943.7305450439
           751.2700195312           943.7469482422
           751.2800292969           943.7501907349
           751.2899780273           937.9988670349
           751.2999877930           943.7566757202
           751.3099975586           943.7599182129
           751.3200073242           943.6217308044
           751.3300170898           943.3420181274
           751.3400268555           943.0623054504
           751.3499755859           937.0347976685
           751.3599853516           942.5045967102
           751.3699951172           942.1962738037
           751.3800048828           941.6262626648
           751.3900146484           940.9932136536
           751.4000244141           940.3600692749
           751.4099731445           933.9988708496
           751.4199829102           939.0977859497
           751.4299926758           938.6979103088
           751.4400024414           938.9711380005
           751.4500122070           939.2867088318
           751.4600219727           939.6022796631
           751.4699707031           934.1856002808
           751.4799804688           940.2342796326
           751.4899902344           940.9027099609
           751.5000000000           941.8136596680
           751.5100097656           942.7245140076
           751.5200195312           943.6353683472
           751.5300292969           938.7840270996
           751.5399780273           945.4664230347
           751.5499877930           946.5321540833
           751.5599975586           947.6323127747
           751.5700073242           948.7325668335
           751.5800170898           949.8328208923
           751.5900268555           945.1313972473
           751.5999755859           952.0806312561
           751.6099853516           953.3466339111
           751.6199951172           954.6160697937
           751.6300048828           955.8856010437
           751.6400146484           957.1550369263
           751.6500244141           958.4262847900
           751.6599731445           954.0411949158
           751.6699829102           961.4986419678
           751.6799926758           963.1078720093
           751.6900024414           964.7171974182
           751.7000122070           966.3265228271
           751.7100219727           967.8193092346
           751.7199707031           962.7043724060
           751.7299804688           969.2852020264
           751.7399902344           969.9620246887
           751.7500000000           970.6387519836
           751.7600097656           971.3155746460
           751.7700195312           971.8149185181
           751.7800292969           966.0199165344
           751.7899780273           972.0666885376
           751.7999877930           972.1872329712
           751.8099975586           972.3077774048
           751.8200073242           972.4251747131
           751.8300170898           972.4370956421
           751.8400268555           966.4689064026
           751.8499755859           972.3591804504
           751.8599853516           972.3202705383
           751.8699951172           972.2811698914
           751.8800048828           972.2448348999
           751.8900146484           972.2239494324
           751.9000244141           966.2776947021
           751.9099731445           972.1876144409
           751.9199829102           972.1693992615
           751.9299926758           972.1511840820
           751.9400024414           972.1923828125
           751.9500122070           972.3194122314
           751.9600219727           966.5171623230
           751.9699707031           972.5740432739
           751.9799804688           972.7017402649
           751.9899902344           972.8332519531
           752.0000000000           973.0880737305
           752.0100097656           973.4024047852
           752.0200195312           973.7167358398
           752.0300292969           968.0909156799
           752.0399780273           974.3434906006
           752.0499877930           974.5918273926
           752.0599975586           974.5668411255
           752.0700073242           974.5120048523
           752.0800170898           974.4570732117
           752.0900268555           968.4608459473
           752.0999755859           974.3475914001
           752.1099853516           974.0740776062
           752.1199951172           973.4779357910
           752.1300048828           972.8788375854
           752.1400146484           972.2797393799
           752.1500244141           965.7575607300
           752.1599731445           971.0887908936
           752.1699829102           970.5497741699
           752.1799926758           970.0304985046
           752.1900024414           969.5111274719
           752.2000122070           968.9917564392
           752.2100219727           962.5686645508
           752.2199707031           967.9491996765
           752.2299804688           967.3933029175
           752.2399902344           966.8342590332
           752.2500000000           966.2751197815
           752.2600097656           965.7160758972
           752.2700195312           959.2736244202
           752.2800292969           964.5030021667
           752.2899780273           963.7002944946
           752.2999877930           962.8962516785
           752.3099975586           962.0922088623
           752.3200073242           961.2882614136
           752.3300170898           954.6259880066
           752.3400268555           959.6112251282
           752.3499755859           958.7147712708
           752.3599853516           957.8182220459
           752.3699951172           956.9215774536
           752.3800048828           956.0251235962
           752.3900146484           955.2530288696
           752.4000244141           949.1634368896
           752.4099731445           954.7738075256
           752.4199829102           954.5602798462
           752.4299926758           954.3468475342
           752.4400024414           954.1334152222
           752.4500122070           953.8661956787
           752.4600219727           947.7319717407
           752.4699707031           953.2262802124
           752.4799804688           952.9053688049
           752.4899902344           952.5844573975
           752.5000000000           952.2592544556
           752.5100097656           951.8674850464
           752.5200195312           945.6522941589
           752.5300292969           951.0402679443
           752.5399780273           950.6254196167
           752.5499877930           950.2105712891
           752.5599975586           949.8106002808
           752.5700073242           949.4728088379
           752.5800170898           943.3553695679
           752.5900268555           948.8128662109
           752.5999755859           948.4819412231
           752.6099853516           948.1509208679
           752.6199951172           948.2933998108
           752.6300048828           948.9093780518
           752.6400146484           943.7337875366
           752.6500244141           950.1376152039
           752.6599731445           950.7535934448
           752.6699829102           951.3779640198
           752.6799926758           952.1347045898
           752.6900024414           952.9372215271
           752.7000122070           947.9219436646
           752.7100219727           954.5375823975
           752.7199707031           955.3401947021
           752.7299804688           956.1450004578
           752.7399902344           956.9587707520
           752.7500000000           957.7734947205
           752.7600097656           958.5883140564
           752.7700195312           953.5506248474
           752.7800292969           960.2128982544
           752.7899780273           960.9573364258
           752.7999877930           961.6316795349
           752.8099975586           962.3059272766
           752.8200073242           962.9801750183
           752.8300170898           957.7764511108
           752.8400268555           964.3451690674
           752.8499755859           965.3667449951
           752.8599853516           966.5015220642
           752.8699951172           967.6363945007
           752.8800048828           968.7711715698
           752.8900146484           963.9884948730
           752.9000244141           970.8939552307
           752.9099731445           971.3082313538
           752.9199829102           971.6589927673
           752.9299926758           972.0096588135
           752.9400024414           972.3604202271
           752.9500122070           966.7790412903
           752.9600219727           972.8071212769
           752.9699707031           972.6462364197
           752.9799804688           972.4853515625
           752.9899902344           972.3244667053
           753.0000000000           972.1635818481
           753.0100097656           966.0793304443
           753.0200195312           971.8999862671
           753.0300292969           971.8112945557
           753.0399780273           971.7226028442
           753.0499877930           971.6339111328
           753.0599975586           971.5452194214
           753.0700073242           965.5640602112
           753.0800170898           971.5575218201
           753.0900268555           971.6410636902
           753.0999755859           971.7246055603
           753.1099853516           971.8081474304
           753.1199951172           971.8916893005
           753.1300048828           971.7966079712
           753.1400146484           965.5996322632
           753.1500244141           971.2505340576
           753.1599731445           970.9767341614
           753.1699829102           970.7028388977
           753.1799926758           970.4329490662
           753.1900024414           970.2270507812
           753.2000122070           964.1287803650
           753.2100219727           969.8603630066
           753.2199707031           969.6764945984
           753.2299804688           969.4926261902
           753.2399902344           969.3215370178
           753.2500000000           969.2033767700
           753.2600097656           963.1822586060
           753.2700195312           968.9792633057
           753.2800292969           968.8668251038
           753.2899780273           968.7544822693
           753.2999877930           968.6043739319
           753.3099975586           968.3986663818
           753.3200073242           962.2895240784
           753.3300170898           967.9876327515
           753.3400268555           967.7813529968
           753.3499755859           967.5716400146
           753.3599853516           973.2017517090
           753.3699951172           961.1200332642
           753.3800048828           966.7302131653
           753.3900146484           966.4431571960
           753.4000244141           966.1560058594
           753.4099731445           965.9068107605
           753.4199829102           965.8110618591
           753.4299926758           959.8434448242
           753.4400024414           965.6529426575
           753.4500122070           965.5735969543
           753.4600219727           965.4942512512
           753.4699707031           965.5399322510
           753.4799804688           965.7662391663
           753.4899902344           965.9939765930
           753.5000000000           960.3295326233
           753.5100097656           966.4481163025
           753.5200195312           966.6778564453
           753.5300292969           966.9699668884
           753.5399780273           967.2922134399
           753.5499877930           967.6144599915
           753.5599975586           962.0336532593
           753.5700073242           968.2570457458
           753.5800170898           968.5765266418
           753.5900268555           968.8848495483
           753.5999755859           969.1920280457
           753.6099853516           969.4992065430
           753.6199951172           963.8919830322
           753.6300048828           970.1116561890
           753.6400146484           970.4607963562
           753.6500244141           970.8707809448
           753.6599731445           971.2812423706
           753.6699829102           971.6916084290
           753.6799926758           966.1732673645
           753.6900024414           972.5081443787
           753.7000122070           972.8600502014
           753.7100219727           973.1843948364
           753.7199707031           973.5087394714
           753.7299804688           973.8331794739
           753.7399902344           968.2166099548
           753.7500000000           974.4437217712
           753.7600097656           974.5144844055
           753.7700195312           974.5490074158
           753.7800292969           974.5835304260
           753.7899780273           974.6180534363
           753.7999877930           968.7093734741
           753.8099975586           974.6547698975
           753.8200073242           974.5906829834
           753.8300170898           974.5245933533
           753.8400268555           974.4585990906
           753.8499755859           974.3924140930
           753.8599853516           974.3268966675
           753.8699951172           968.3747291565
           753.8800048828           974.3412971497
           753.8900146484           974.3669509888
           753.9000244141           974.3927001953
           753.9099731445           974.4184494019
           753.9199829102           974.4417190552
           753.9299926758           968.5089111328
           753.9400024414           974.4573593140
           753.9500122070           974.4640350342
           753.9600219727           974.4708061218
           753.9699707031           974.4774818420
           753.9799804688           974.4349479675
           753.9899902344           968.3519363403
           754.0000000000           974.1477012634
           754.0100097656           974.0022659302
           754.0200195312           973.8567352295
           754.0300292969           973.7112998962
           754.0399780273           973.5729217529
           754.0499877930           967.5041198730
           754.0599975586           973.3065605164
           754.0700073242           973.1729507446
           754.0800170898           973.0394363403
           754.0900268555           972.9049682617
           754.0999755859           972.7626800537
           754.1099853516           966.6883468628
           754.1199951172           972.4751472473
           754.1300048828           972.3310470581
           754.1400146484           972.1868515015
           754.1500244141           972.0368385315
           754.1599731445           971.8698501587
           754.1699829102           965.7773017883
           754.1799926758           971.5349197388
           754.1900024414           971.3668823242
           754.2000122070           971.1988449097
           754.2100219727           971.0368156433
           754.2199707031           970.8806991577
           754.2299804688           970.7246780396
           754.2399902344           964.6509170532
           754.2500000000           970.4133987427
           754.2600097656           970.2610015869
           754.2700195312           970.1666831970
           754.2800292969           970.0925827026
           754.2899780273           970.0185775757
           754.2999877930           964.0303611755
           754.3099975586           969.8707580566
           754.3200073242           969.7954177856
           754.3300170898           969.7163581848
           754.3400268555           969.6370124817
           754.3499755859           969.5577621460
           754.3599853516           963.5671615601
           754.3699951172           969.3995475769
           754.3800048828           969.3321228027
           754.3900146484           969.2766189575
           754.4000244141           969.2211151123
           754.4099731445           969.1657066345
           754.4199829102           963.2011413574
           754.4299926758           969.0536499023
           754.4400024414           968.9762115479
           754.4500122070           968.8916206360
           754.4600219727           968.8070297241
           754.4699707031           968.7223434448
           754.4799804688           962.7316474915
           754.4899902344           968.5518264771
           754.5000000000           968.4574127197
           754.5100097656           968.3622360229
           754.5200195312           968.2669639587
           754.5300292969           968.1716918945
           754.5399780273           962.1739387512
           754.5499877930           967.9462432861
           754.5599975586           967.7628517151
           754.5700073242           967.5788879395
           754.5800170898           967.3950195312
           754.5900268555           967.2111511230
           754.5999755859           967.0258522034
           754.6099853516           960.9024047852
           754.6199951172           966.5478706360
           754.6300048828           966.2974357605
           754.6400146484           966.0470962524
           754.6500244141           965.7967567444
           754.6599731445           965.5516624451
           754.6699829102           959.4519615173
           754.6799926758           965.1297569275
           754.6900024414           964.9207115173
           754.7000122070           964.7116661072
           754.7100219727           964.5026206970
           754.7199707031           964.3179893494
           754.7299804688           958.3042144775
           754.7399902344           964.0501976013
           754.7500000000           963.9164924622
           754.7600097656           963.7828826904
           754.7700195312           963.6499404907
           754.7800292969           963.5939598083
           754.7899780273           957.7145576477
           754.7999877930           963.5862350464
           754.8099975586           963.5823249817
           754.8200073242           963.5784149170
           754.8300170898           963.5877609253
           754.8400268555           963.7176513672
           754.8499755859           957.9988479614
           754.8599853516           964.0345573425
           754.8699951172           964.1934394836
           754.8800048828           964.3524169922
           754.8900146484           964.5231246948
           754.9000244141           964.7275924683
           754.9099731445           964.9341583252
           754.9199829102           959.2552185059
           754.9299926758           965.3461456299
           754.9400024414           965.5528068542
           754.9500122070           965.7255172729
           754.9600219727           965.8645629883
           754.9699707031           966.0036087036
           754.9799804688           960.2511405945
           754.9899902344           966.2808418274
           755.0000000000           966.4171218872
           755.0100097656           966.5097236633
           755.0200195312           966.5871620178
           755.0300292969           966.6645050049
           755.0399780273           960.8469963074
           755.0499877930           966.8189048767
           755.0599975586           966.8876647949
           755.0700073242           966.9199943542
           755.0800170898           966.9485092163
           755.0900268555           966.9769287109
           755.0999755859           961.1089706421
           755.1099853516           967.0336723328
           755.1199951172           967.0946121216
           755.1300048828           967.2035217285
           755.1400146484           967.3128128052
           755.1500244141           967.4221038818
           755.1599731445           961.6314888000
           755.1699829102           967.6410675049
           755.1799926758           967.7836418152
           755.1900024414           967.9418563843
           755.2000122070           968.0999755859
           755.2100219727           968.2581901550
           755.2199707031           962.5108718872
           755.2299804688           968.5765266418
           755.2399902344           968.7555313110
           755.2500000000           968.9375877380
           755.2600097656           969.1195487976
           755.2700195312           969.3015098572
           755.2800292969           969.4835662842
           755.2899780273           963.7047767639
           755.2999877930           969.6521759033
           755.3099975586           969.6846008301
           755.3200073242           969.7170257568
           755.3300170898           969.7494506836
           755.3400268555           969.7793960571
           755.3499755859           963.6343002319
           755.3599853516           969.1337585449
           755.3699951172           968.7200546265
           755.3800048828           968.3063507080
           755.3900146484           967.8926467896
           755.4000244141           967.4741744995
           755.4099731445           961.1165046692
           755.4199829102           966.5411949158
           755.4299926758           966.0678863525
           755.4400024414           965.5946731567
           755.4500122070           965.1213645935
           755.4600219727           964.6585464478
           755.4699707031           958.3476066589
           755.4799804688           963.7973785400
           755.4899902344           963.3665084839
           755.5000000000           962.9356384277
           755.5100097656           962.5046730042
           755.5200195312           962.0360374451
           755.5300292969           955.6682586670
           755.5399780273           961.0263824463
           755.5499877930           960.5200767517
           755.5599975586           960.0136756897
           755.5700073242           959.5138549805
           755.5800170898           959.1183662415
           755.5900268555           952.9139518738
           755.5999755859           958.4016799927
           755.6099853516           958.0422401428
           755.6199951172           957.6828956604
           755.6300048828           957.4230194092
           755.6400146484           957.5762748718
           755.6500244141           957.7747344971
           755.6599731445           952.1313667297
           755.6699829102           958.1704139709
           755.6799926758           958.3689689636
           755.6900024414           958.5646629333
           755.7000122070           958.7548255920
           755.7100219727           958.9447021484
           755.7199707031           953.2856941223
           755.7299804688           959.3234062195
           755.7399902344           959.5120429993
           755.7500000000           959.5348358154
           755.7600097656           959.4429016113
           755.7700195312           959.3508720398
           755.7800292969           953.4099578857
           755.7899780273           959.1673851013
           755.7999877930           959.0462684631
           755.8099975586           958.6506843567
           755.8200073242           958.1875801086
           755.8300170898           957.7243804932
           755.8400268555           951.4257431030
           755.8499755859           956.8009376526
           755.8599853516           956.3821792603
           755.8699951172           956.0914993286
           755.8800048828           955.8088302612
           755.8900146484           955.5262565613
           755.9000244141           949.4197845459
           755.9099731445           954.9626350403
           755.9199829102           954.8275947571
           755.9299926758           954.8401832581
           755.9400024414           954.8527717590
           755.9500122070           954.8653602600
           755.9600219727           949.0554809570
           755.9699707031           954.8947334290
           755.9799804688           954.9801826477
           755.9899902344           955.0892829895
           756.0000000000           955.1984786987
           756.0100097656           955.3076744080
           756.0200195312           955.4168701172
           756.0300292969           949.7088432312
           756.0399780273           955.6927680969
           756.0499877930           955.8548927307
           756.0599975586           956.0171127319
           756.0700073242           956.1792373657
           756.0800170898           956.3414573669
           756.0900268555           950.8453369141
           756.0999755859           957.2714805603
           756.1099853516           957.8681945801
           756.1199951172           958.4649085999
           756.1300048828           959.0616226196
           756.1400146484           959.6577644348
           756.1500244141           954.3416023254
           756.1599731445           960.6972694397
           756.1699829102           961.1995697021
           756.1799926758           961.7019653320
           756.1900024414           962.2042655945
           756.2000122070           962.6738548279
           756.2100219727           956.9732666016
           756.2199707031           962.9426002502
           756.2299804688           963.0412101746
           756.2399902344           963.1398200989
           756.2500000000           963.2384300232
           756.2600097656           963.2781028748
           756.2700195312           957.2753906250
           756.2800292969           963.0077362061
           756.2899780273           962.8666877747
           756.2999877930           962.7257347107
           756.3099975586           962.5847816467
           756.3200073242           962.4880790710
           756.3300170898           956.5674781799
           756.3400268555           962.3838424683
           756.3499755859           962.3314857483
           756.3599853516           962.2792243958
           756.3699951172           962.2423171997
           756.3800048828           962.4497413635
           756.3900146484           962.7419471741
           756.4000244141           957.1610450745
           756.4099731445           963.3244514465
           756.4199829102           963.6165618896
           756.4299926758           963.9327049255
           756.4400024414           964.3925666809
           756.4500122070           964.8763656616
           756.4600219727           959.4722747803
           756.4699707031           965.8410072327
           756.4799804688           966.3248062134
           756.4899902344           966.8267250061
           756.5000000000           967.3662185669
           756.5100097656           967.9070472717
           756.5200195312           962.5409126282
           756.5300292969           968.9850807190
           756.5399780273           969.5262908936
           756.5499877930           970.1242446899
           756.5599975586           970.7615852356
           756.5700073242           971.3989257812
           756.5800170898           966.1072731018
           756.5900268555           972.6696968079
           756.5999755859           973.3051300049
           756.6099853516           973.9231109619
           756.6199951172           974.5366096497
           756.6300048828           975.1502037048
           756.6400146484           969.8122024536
           756.6500244141           976.3736724854
           756.6599731445           976.8705368042
           756.6699829102           976.8830299377
           756.6799926758           976.8426895142
           756.6900024414           976.8022537231
           756.7000122070           970.8061218262
           756.7100219727           976.7216682434
           756.7199707031           976.3834953308
           756.7299804688           975.6057739258
           756.7399902344           974.8241424561
           756.7500000000           974.0425109863
           756.7600097656           973.2608795166
           756.7700195312           966.5538787842
           756.7800292969           971.7759132385
           756.7899780273           971.1001396179
           756.7999877930           970.4244613647
           756.8099975586           969.7486877441
           756.8200073242           969.0730094910
           756.8300170898           962.5205039978
           756.8400268555           967.9386138916
           756.8499755859           967.4773216248
           756.8599853516           967.0159339905
           756.8699951172           966.5545463562
           756.8800048828           966.0931587219
           756.8900146484           959.7579956055
           756.9000244141           965.2366638184
           756.9099731445           964.8283004761
           756.9199829102           964.4199371338
           756.9299926758           964.0115737915
           756.9400024414           963.6032104492
           756.9500122070           957.4366569519
           756.9600219727           963.1330490112
           756.9699707031           962.9550933838
           756.9799804688           962.7770423889
           756.9899902344           962.5989913940
           757.0000000000           962.4422073364
           757.0100097656           956.7508697510
           757.0200195312           962.9152297974
           757.0300292969           963.2107734680
           757.0399780273           963.5064125061
           757.0499877930           963.8019561768
           757.0599975586           964.0821456909
           757.0700073242           958.3896636963
           757.0800170898           964.4411087036
           757.0900268555           964.6133422852
           757.0999755859           964.7856712341
           757.1099853516           964.9580001831
           757.1199951172           965.0470733643
           757.1300048828           964.9638175964
           757.1400146484           958.9922904968
           757.1500244141           964.7874832153
           757.1599731445           964.6989822388
           757.1699829102           964.6086692810
           757.1799926758           964.2919540405
           757.1900024414           963.8184547424
           757.2000122070           957.4723243713
           757.2100219727           962.8744125366
           757.2199707031           962.4009132385
           757.2299804688           961.9333267212
           757.2399902344           961.5605354309
           757.2500000000           961.2205505371
           757.2600097656           955.0225257874
           757.2700195312           960.5426788330
           757.2800292969           960.2026939392
           757.2899780273           959.9326133728
           757.2999877930           959.9527359009
           757.3099975586           960.0046157837
           757.3200073242           954.2022705078
           757.3300170898           960.1079940796
           757.3400268555           960.1597785950
           757.3499755859           966.0817146301
           757.3599853516           960.3154182434
           757.3699951172           954.5477867126
           757.3800048828           960.4923248291
           757.3900146484           960.5810165405
           757.4000244141           960.6703758240
           757.4099731445           960.8296394348
           757.4199829102           961.0363960266
           757.4299926758           955.3812026978
           757.4400024414           961.4484786987
           757.4500122070           961.6551399231
           757.4600219727           961.8887901306
           757.4699707031           962.3683929443
           757.4799804688           962.9073143005
           757.4899902344           963.4463310242
           757.5000000000           958.1056594849
           757.5100097656           964.5209312439
           757.5200195312           965.0060653687
           757.5300292969           965.3362274170
           757.5399780273           965.6565666199
           757.5499877930           965.9768104553
           757.5599975586           960.4042053223
           757.5700073242           966.6155815125
           757.5800170898           966.7106628418
           757.5900268555           966.4805412292
           757.5999755859           966.2477493286
           757.6099853516           966.0150527954
           757.6199951172           959.8940849304
           757.6300048828           965.5488967896
           757.6400146484           965.2461051941
           757.6500244141           964.9105072021
           757.6599731445           964.5750045776
           757.6699829102           964.2395019531
           757.6799926758           958.0275535583
           757.6900024414           963.5618209839
           757.7000122070           963.1389617920
           757.7100219727           962.6969337463
           757.7199707031           962.2550964355
           757.7299804688           961.8131637573
           757.7399902344           955.5106163025
           757.7500000000           961.0267639160
           757.7600097656           960.9528541565
           757.7700195312           960.8961105347
           757.7800292969           960.8394622803
           757.7899780273           960.7827186584
           757.7999877930           954.8681259155
           757.8099975586           960.7788085938
           757.8200073242           960.9404563904
           757.8300170898           961.1020088196
           757.8400268555           961.2635612488
           757.8499755859           961.4251136780
           757.8599853516           961.5911483765
           757.8699951172           956.0299873352
           757.8800048828           962.2648239136
           757.8900146484           962.6357078552
           757.9000244141           963.0064964294
           757.9099731445           963.3774757385
           757.9199829102           963.7541770935
           757.9299926758           958.2857131958
           757.9400024414           964.5810127258
           757.9500122070           964.9984359741
           757.9600219727           965.4159545898
           757.9699707031           965.8334732056
           757.9799804688           966.2526130676
           757.9899902344           960.7809066772
           758.0000000000           967.0982360840
           758.0100097656           967.5224304199
           758.0200195312           967.9467201233
           758.0300292969           968.3709144592
           758.0399780273           968.5273170471
           758.0499877930           962.5175476074
           758.0599975586           968.3177947998
           758.0700073242           968.2126998901
           758.0800170898           968.1076049805
           758.0900268555           968.0008888245
           758.0999755859           967.8441047668
           758.1099853516           961.7630958557
           758.1199951172           967.4828529358
           758.1300048828           967.3018455505
           758.1400146484           967.1206474304
           758.1500244141           966.8983459473
           758.1599731445           966.4295196533
           758.1699829102           960.0314140320
           758.1799926758           965.4128074646
           758.1900024414           964.9028778076
           758.2000122070           964.3929481506
           758.2100219727           963.7842178345
           758.2199707031           962.8902435303
           758.2299804688           961.9785308838
           758.2399902344           955.2092552185
           758.2500000000           960.1603507996
           758.2600097656           959.2486381531
           758.2700195312           958.4726333618
           758.2800292969           957.8325271606
           758.2899780273           957.1925163269
           758.2999877930           950.7217407227
           758.3099975586           955.9162139893
           758.3200073242           955.2764892578
           758.3300170898           954.6460151672
           758.3400268555           954.0201187134
           758.3499755859           953.3942222595
           758.3599853516           946.9606399536
           758.3699951172           952.1462440491
           758.3800048828           951.4644622803
           758.3900146484           950.4481315613
           758.4000244141           949.3760108948
           758.4099731445           948.3037948608
           758.4199829102           941.4590835571
           758.4299926758           946.1660385132
           758.4400024414           945.1336860657
           758.4500122070           944.2159652710
           758.4600219727           943.3053970337
           758.4699707031           942.3949241638
           758.4799804688           935.7463836670
           758.4899902344           940.5795097351
           758.5000000000           939.9037361145
           758.5100097656           939.4627571106
           758.5200195312           939.0217781067
           758.5300292969           938.5808944702
           758.5399780273           932.4208259583
           758.5499877930           937.6994132996
           758.5599975586           937.1848106384
           758.5700073242           936.6356849670
           758.5800170898           936.0865592957
           758.5900268555           935.5373382568
           758.5999755859           934.9882125854
           758.6099853516           928.7336349487
           758.6199951172           933.8186264038
           758.6300048828           933.1948280334
           758.6400146484           932.5710296631
           758.6500244141           931.9471359253
           758.6599731445           931.3234329224
           758.6699829102           925.1115798950
           758.6799926758           930.5006027222
           758.6900024414           930.2291870117
           758.7000122070           929.9577713013
           758.7100219727           929.6862602234
           758.7199707031           929.4148445129
           758.7299804688           923.8361358643
           758.7399902344           929.9460411072
           758.7500000000           930.3894996643
           758.7600097656           930.8330535889
           758.7700195312           931.2765121460
           758.7800292969           931.7224502563
           758.7899780273           926.5582084656
           758.7999877930           932.7993392944
           758.8099975586           933.3578109741
           758.8200073242           933.9163780212
           758.8300170898           934.4749450684
           758.8400268555           935.0177764893
           758.8499755859           929.7129631042
           758.8599853516           935.7810974121
           758.8699951172           936.1466407776
           758.8800048828           936.5121841431
           758.8900146484           936.8777275085
           758.9000244141           937.3447418213
           758.9099731445           938.1048202515
           758.9199829102           933.1559181213
           758.9299926758           939.6569252014
           758.9400024414           940.4354095459
           758.9500122070           941.2138938904
           758.9600219727           942.1357154846
           758.9699707031           943.2647705078
           758.9799804688           938.6335372925
           758.9899902344           945.5192565918
           759.0000000000           946.6499328613
           759.0100097656           947.7706909180
           759.0200195312           948.5650062561
           759.0300292969           949.2018699646
           759.0399780273           944.0450668335
           759.0499877930           950.4716873169
           759.0599975586           951.1085510254
           759.0700073242           951.7276763916
           759.0800170898           952.1856307983
           759.0900268555           952.6047706604
           759.0999755859           947.2113609314
           759.1099853516           953.4402847290
           759.1199951172           953.8593292236
           759.1300048828           954.3162345886
           759.1400146484           954.9303054810
           759.1500244141           955.5614471436
           759.1599731445           950.3602981567
           759.1699829102           956.8200111389
           759.1799926758           957.4512481689
           759.1900024414           957.9822540283
           759.2000122070           958.3686828613
           759.2100219727           958.7539672852
           759.2199707031           953.2896995544
           759.2299804688           959.5221519470
           759.2399902344           959.9055290222
           759.2500000000           960.0500106812
           759.2600097656           960.0293159485
           759.2700195312           960.0086212158
           759.2800292969           959.9878311157
           759.2899780273           954.1137695312
