    ALT(km)      O3          H2O          CH4           CO2            O2           N2O         OH  
      23.5000  1.00000e-08  1.30000e-07  1.60000e-06     0.100000  2.50000e-05      0.00000  2.20000e-17
      24.5000  1.10000e-08  1.30000e-07  1.60000e-06     0.100000  2.90000e-05      0.00000  3.00000e-17
      25.5000  1.20000e-08  1.30000e-07  1.60000e-06     0.100000  3.40000e-05      0.00000  4.10000e-17
      26.5000  1.30000e-08  1.30000e-07  1.60000e-06     0.100000  3.90000e-05      0.00000  5.60000e-17
      27.5000  1.40000e-08  1.30000e-07  1.60000e-06     0.100000  4.40000e-05      0.00000  7.80000e-17
      28.5000  1.40000e-08  1.30000e-07  1.60000e-06     0.100000  5.00000e-05      0.00000  1.10000e-16
      29.5000  1.50000e-08  1.30000e-07  1.60000e-06     0.100000  5.60000e-05      0.00000  1.50000e-16
      30.5000  1.60000e-08  1.30000e-07  1.60000e-06     0.100000  6.30000e-05      0.00000  2.10000e-16
      31.5000  1.60000e-08  1.30000e-07  1.60000e-06     0.100000  7.00000e-05      0.00000  3.00000e-16
      32.5000  1.70000e-08  1.30000e-07  1.60000e-06     0.100000  7.90000e-05      0.00000  4.30000e-16
      33.5000  1.80000e-08  1.30000e-07  1.60000e-06     0.100000  8.80000e-05      0.00000  6.20000e-16
      34.5000  1.90000e-08  1.30000e-07  1.60000e-06     0.100000  9.80000e-05      0.00000  8.80000e-16
      35.5000  1.90000e-08  1.40000e-07  1.60000e-06     0.100000  0.000110000      0.00000  1.30000e-15
      36.5000  2.00000e-08  1.40000e-07  1.60000e-06     0.100000  0.000120000      0.00000  1.80000e-15
      37.5000  2.10000e-08  1.40000e-07  1.60000e-06     0.100000  0.000130000      0.00000  2.60000e-15
      38.5000  2.20000e-08  1.40000e-07  1.60000e-06     0.100000  0.000150000      0.00000  3.80000e-15
      39.5000  2.30000e-08  1.40000e-07  1.60000e-06    0.0990000  0.000160000      0.00000  5.50000e-15
      40.5000  2.40000e-08  1.40000e-07  1.60000e-06    0.0990000  0.000180000      0.00000  8.10000e-15
      41.5000  2.50000e-08  1.40000e-07  1.60000e-06    0.0990000  0.000200000      0.00000  1.20000e-14
      42.5000  2.50000e-08  1.50000e-07  1.50000e-06    0.0990000  0.000220000      0.00000  1.80000e-14
      43.5000  2.50000e-08  1.50000e-07  1.50000e-06    0.0990000  0.000240000      0.00000  2.70000e-14
      44.5000  2.40000e-08  1.50000e-07  1.50000e-06    0.0990000  0.000260000      0.00000  4.00000e-14
      45.5000  2.30000e-08  1.50000e-07  1.50000e-06    0.0990000  0.000290000      0.00000  6.00000e-14
      46.5000  2.30000e-08  1.60000e-07  1.50000e-06    0.0990000  0.000320000      0.00000  8.80000e-14
      47.5000  2.20000e-08  1.60000e-07  1.50000e-06    0.0990000  0.000350000      0.00000  1.30000e-13
      48.5000  2.10000e-08  1.70000e-07  1.50000e-06    0.0990000  0.000380000      0.00000  1.90000e-13
      49.5000  2.00000e-08  1.70000e-07  1.50000e-06    0.0990000  0.000420000      0.00000  2.90000e-13
      50.5000  1.80000e-08  1.80000e-07  1.40000e-06    0.0980000  0.000460000      0.00000  4.20000e-13
      51.5000  1.50000e-08  1.90000e-07  1.40000e-06    0.0980000  0.000510000      0.00000  6.20000e-13
      52.5000  1.10000e-08  2.00000e-07  1.40000e-06    0.0980000  0.000560000      0.00000  9.20000e-13
      53.5000  6.20000e-09  2.10000e-07  1.40000e-06    0.0980000  0.000610000      0.00000  1.40000e-12
      54.5000  3.10000e-09  2.20000e-07  1.40000e-06    0.0980000  0.000660000      0.00000  2.60000e-12
      55.5000  1.90000e-09  2.40000e-07  1.30000e-06    0.0980000  0.000730000      0.00000  6.00000e-12
      56.5000  2.30000e-09  2.40000e-07  1.30000e-06    0.0970000  0.000790000      0.00000  1.40000e-11
      57.5000  3.40000e-09  2.40000e-07  1.30000e-06    0.0970000  0.000870000      0.00000  2.70000e-11
      58.5000  5.00000e-09  2.40000e-07  1.20000e-06    0.0970000  0.000950000      0.00000  4.20000e-11
      59.5000  6.60000e-09  2.30000e-07  1.20000e-06    0.0970000   0.00100000      0.00000  5.60000e-11
      60.5000  8.20000e-09  2.10000e-07  1.10000e-06    0.0960000   0.00110000      0.00000  6.20000e-11
      61.5000  9.60000e-09  1.90000e-07  1.10000e-06    0.0960000   0.00120000      0.00000  6.20000e-11
      62.5000  1.10000e-08  1.70000e-07  1.10000e-06    0.0950000   0.00130000      0.00000  5.80000e-11
      63.5000  1.20000e-08  1.60000e-07  1.00000e-06    0.0950000   0.00140000      0.00000  5.10000e-11
      64.5000  1.30000e-08  1.40000e-07  9.50000e-07    0.0950000   0.00150000      0.00000  4.50000e-11
      65.5000  1.30000e-08  1.20000e-07  9.00000e-07    0.0940000   0.00160000      0.00000  3.90000e-11
      66.5000  1.40000e-08  1.10000e-07  8.50000e-07    0.0940000   0.00160000      0.00000  3.30000e-11
      67.5000  1.40000e-08  9.20000e-08  8.00000e-07    0.0930000   0.00170000      0.00000  2.70000e-11
      68.5000  1.30000e-08  8.00000e-08  7.40000e-07    0.0920000   0.00170000      0.00000  2.30000e-11
      69.5000  1.30000e-08  6.90000e-08  7.00000e-07    0.0920000   0.00170000      0.00000  1.90000e-11
      70.5000  1.20000e-08  5.90000e-08  6.50000e-07    0.0910000   0.00170000      0.00000  1.60000e-11
      71.5000  1.10000e-08  5.10000e-08  6.10000e-07    0.0900000   0.00170000      0.00000  1.30000e-11
      72.5000  9.90000e-09  4.40000e-08  5.70000e-07    0.0890000   0.00170000      0.00000  1.00000e-11
      73.5000  8.90000e-09  3.70000e-08  5.40000e-07    0.0890000   0.00160000      0.00000  8.40000e-12
      74.5000  7.80000e-09  3.20000e-08  5.00000e-07    0.0870000   0.00160000      0.00000  6.80000e-12
      75.5000  6.80000e-09  2.70000e-08  4.60000e-07    0.0860000   0.00150000      0.00000  5.50000e-12
      76.5000  5.80000e-09  2.30000e-08  4.30000e-07    0.0850000   0.00140000      0.00000  4.50000e-12
      77.5000  4.90000e-09  1.90000e-08  3.90000e-07    0.0830000   0.00130000      0.00000  3.70000e-12
      78.5000  4.00000e-09  1.60000e-08  3.60000e-07    0.0810000   0.00120000      0.00000  3.20000e-12
      79.5000  3.20000e-09  1.30000e-08  3.30000e-07    0.0790000   0.00110000      0.00000  2.90000e-12
      80.5000  2.60000e-09  1.10000e-08  3.00000e-07    0.0770000  0.000950000      0.00000  2.80000e-12
      81.5000  2.00000e-09  8.90000e-09  2.80000e-07    0.0750000  0.000840000      0.00000  2.90000e-12
      82.5000  1.50000e-09  7.40000e-09  2.50000e-07    0.0720000  0.000730000      0.00000  3.10000e-12
      83.5000  1.20000e-09  6.10000e-09  2.30000e-07    0.0700000  0.000630000      0.00000  3.40000e-12
      84.5000  8.80000e-10  5.10000e-09  2.10000e-07    0.0670000  0.000540000      0.00000  3.70000e-12
      85.5000  6.60000e-10  4.30000e-09  1.90000e-07    0.0640000  0.000460000      0.00000  4.10000e-12
      86.5000  4.90000e-10  3.60000e-09  1.80000e-07    0.0610000  0.000390000      0.00000  4.50000e-12
      87.5000  3.70000e-10  3.10000e-09  1.60000e-07    0.0580000  0.000330000      0.00000  5.00000e-12
      88.5000  2.80000e-10  2.60000e-09  1.50000e-07    0.0540000  0.000280000      0.00000  5.40000e-12
      89.5000  2.10000e-10  2.30000e-09  1.40000e-07    0.0510000  0.000240000      0.00000  5.80000e-12
      90.5000  1.60000e-10  2.00000e-09  1.30000e-07    0.0480000  0.000200000      0.00000  6.20000e-12
      91.5000  1.20000e-10  1.80000e-09  1.20000e-07    0.0450000  0.000170000      0.00000  6.60000e-12
      92.5000  9.30000e-11  1.60000e-09  1.10000e-07    0.0420000  0.000150000      0.00000  6.90000e-12
      93.5000  7.30000e-11  1.50000e-09  1.00000e-07    0.0390000  0.000130000      0.00000  7.20000e-12
      94.5000  5.80000e-11  1.50000e-09  9.80000e-08    0.0360000  0.000120000      0.00000  7.50000e-12
      95.5000  4.70000e-11  1.40000e-09  9.10000e-08    0.0330000  0.000110000      0.00000  7.70000e-12
      96.5000  3.80000e-11  1.40000e-09  8.50000e-08    0.0310000  0.000100000      0.00000  7.80000e-12
      97.5000  3.20000e-11  1.40000e-09  7.90000e-08    0.0280000  9.40000e-05      0.00000  7.90000e-12
      98.5000  2.70000e-11  1.50000e-09  7.30000e-08    0.0260000  8.90000e-05      0.00000  8.00000e-12
      99.5000  2.40000e-11  1.50000e-09  6.60000e-08    0.0230000  8.70000e-05      0.00000  8.00000e-12
