    5.40000E+03  1.84764E+00  1.83909E+00  5.02000E+18  4.99676E+18
    5.50000E+03  1.83211E+00  1.82965E+00  5.07000E+18  5.06318E+18
    5.60000E+03  1.79585E+00  1.79085E+00  5.06000E+18  5.04592E+18
    5.70000E+03  1.81316E+00  1.80277E+00  5.20000E+18  5.17022E+18
    5.80000E+03  1.83672E+00  1.83742E+00  5.36000E+18  5.36204E+18
    5.90000E+03  1.79212E+00  1.80502E+00  5.32000E+18  5.35830E+18
    6.00000E+03  1.76225E+00  1.77326E+00  5.32000E+18  5.35325E+18
    6.10000E+03  1.72359E+00  1.74870E+00  5.29000E+18  5.36707E+18
    6.20000E+03  1.69579E+00  1.73787E+00  5.29000E+18  5.42129E+18
    6.30000E+03  1.65310E+00  1.70898E+00  5.24000E+18  5.41713E+18
    6.40000E+03  1.62727E+00  1.70019E+00  5.24000E+18  5.47482E+18
    6.50000E+03  1.55637E+00  1.63614E+00  5.09000E+18  5.35089E+18
    6.60000E+03  1.54182E+00  1.63222E+00  5.12000E+18  5.42022E+18
    6.70000E+03  1.55144E+00  1.65188E+00  5.23000E+18  5.56860E+18
    6.80000E+03  1.52570E+00  1.63356E+00  5.22000E+18  5.58903E+18
    6.90000E+03  1.47190E+00  1.58451E+00  5.11000E+18  5.50096E+18
    7.00000E+03  1.45939E+00  1.57735E+00  5.14000E+18  5.55543E+18
    7.10000E+03  1.40245E+00  1.52118E+00  5.01000E+18  5.43417E+18
    7.20000E+03  1.36089E+00  1.48101E+00  4.93000E+18  5.36515E+18
    7.30000E+03  1.33680E+00  1.45884E+00  4.91000E+18  5.35824E+18
    7.40000E+03  1.29188E+00  1.41328E+00  4.81000E+18  5.26202E+18
    7.50000E+03  1.27465E+00  1.39758E+00  4.81000E+18  5.27388E+18
    7.60000E+03  1.24219E+00  1.36507E+00  4.75000E+18  5.21989E+18
    7.70000E+03  1.19766E+00  1.31831E+00  4.64000E+18  5.10743E+18
    7.80000E+03  1.18486E+00  1.30558E+00  4.65000E+18  5.12377E+18
    7.90000E+03  1.15979E+00  1.28041E+00  4.61000E+18  5.08944E+18
    8.00000E+03  1.13039E+00  1.25011E+00  4.55000E+18  5.03190E+18
    8.10000E+03  1.08944E+00  1.20572E+00  4.44000E+18  4.91387E+18
    8.20000E+03  1.06404E+00  1.17901E+00  4.39000E+18  4.86433E+18
    8.30000E+03  1.03206E+00  1.14498E+00  4.31000E+18  4.78154E+18
    8.40000E+03  1.00321E+00  1.11395E+00  4.24000E+18  4.70800E+18
    8.50000E+03  9.58676E-01  1.06527E+00  4.10000E+18  4.55587E+18


   **** From the climate model ****

     P (atm)     Alt (km)         T         DIVF
   1.0477E-04   6.4077E+01   2.1688E+02  -1.1172E-08
   1.1501E-04   6.3482E+01   2.2222E+02  -6.3120E-05
   1.2624E-04   6.2874E+01   2.2633E+02  -6.0789E-05
   1.3857E-04   6.2255E+01   2.2976E+02  -6.0515E-05
   1.5211E-04   6.1628E+01   2.3318E+02  -6.0626E-05
   1.6697E-04   6.0991E+01   2.3660E+02  -6.0642E-05
   1.8328E-04   6.0345E+01   2.3998E+02  -6.0551E-05
   2.0118E-04   5.9690E+01   2.4327E+02  -6.0418E-05
   2.2083E-04   5.9026E+01   2.4642E+02  -6.0228E-05
   2.4241E-04   5.8354E+01   2.4938E+02  -5.9754E-05
   2.6608E-04   5.7674E+01   2.5216E+02  -5.9482E-05
   2.9208E-04   5.6987E+01   2.5475E+02  -5.8880E-05
   3.2061E-04   5.6293E+01   2.5720E+02  -5.8729E-05
   3.5193E-04   5.5592E+01   2.5942E+02  -5.8158E-05
   3.8631E-04   5.4886E+01   2.6139E+02  -5.7039E-05
   4.2404E-04   5.4175E+01   2.6319E+02  -5.6794E-05
   4.6547E-04   5.3459E+01   2.6483E+02  -5.6339E-05
   5.1094E-04   5.2739E+01   2.6623E+02  -5.4932E-05
   5.6085E-04   5.2016E+01   2.6745E+02  -5.4397E-05
   6.1563E-04   5.1289E+01   2.6850E+02  -5.3645E-05
   6.7577E-04   5.0560E+01   2.6937E+02  -5.2420E-05
   7.4179E-04   4.9829E+01   2.7008E+02  -5.1767E-05
   8.1425E-04   4.9096E+01   2.7057E+02  -5.0636E-05
   8.9379E-04   4.8362E+01   2.7076E+02  -4.7622E-05
   9.8110E-04   4.7628E+01   2.7073E+02  -4.6046E-05
   1.0769E-03   4.6894E+01   2.7057E+02  -4.5975E-05
   1.1821E-03   4.6161E+01   2.7015E+02  -4.2702E-05
   1.2976E-03   4.5430E+01   2.6946E+02  -3.9672E-05
   1.4244E-03   4.4700E+01   2.6854E+02  -3.8036E-05
   1.5635E-03   4.3974E+01   2.6731E+02  -3.3867E-05
   1.7163E-03   4.3251E+01   2.6573E+02  -2.7892E-05
   1.8839E-03   4.2533E+01   2.6390E+02  -2.4573E-05
   2.0679E-03   4.1820E+01   2.6192E+02  -2.2914E-05
   2.2700E-03   4.1113E+01   2.5984E+02  -2.0135E-05
   2.4917E-03   4.0411E+01   2.5774E+02  -2.0142E-05
   2.7351E-03   3.9715E+01   2.5566E+02  -2.0922E-05
   3.0023E-03   3.9025E+01   2.5364E+02  -2.2267E-05
   3.2956E-03   3.8340E+01   2.5170E+02  -2.4288E-05
   3.6175E-03   3.7660E+01   2.4983E+02  -2.6941E-05
   3.9709E-03   3.6985E+01   2.4803E+02  -2.8991E-05
   4.3588E-03   3.6315E+01   2.4627E+02  -3.0173E-05
   4.7846E-03   3.5650E+01   2.4454E+02  -3.1614E-05
   5.2519E-03   3.4989E+01   2.4287E+02  -3.3585E-05
   5.7650E-03   3.4332E+01   2.4124E+02  -3.6562E-05
   6.3281E-03   3.3681E+01   2.3967E+02  -3.8182E-05
   6.9463E-03   3.3033E+01   2.3816E+02  -4.2753E-05
   7.6249E-03   3.2389E+01   2.3671E+02  -4.6222E-05
   8.3697E-03   3.1749E+01   2.3530E+02  -5.0341E-05
   9.1873E-03   3.1113E+01   2.3395E+02  -5.1365E-05
   1.0085E-02   3.0480E+01   2.3269E+02  -5.9041E-05
   1.1070E-02   2.9851E+01   2.3157E+02  -7.7590E-05
   1.2151E-02   2.9225E+01   2.3052E+02  -8.2477E-05
   1.3338E-02   2.8601E+01   2.2946E+02  -8.0901E-05
   1.4641E-02   2.7980E+01   2.2831E+02  -6.9587E-05
   1.6072E-02   2.7363E+01   2.2706E+02  -5.5269E-05
   1.7641E-02   2.6749E+01   2.2570E+02  -3.9231E-05
   1.9365E-02   2.6139E+01   2.2423E+02  -2.2417E-05
   2.1256E-02   2.5533E+01   2.2269E+02  -6.1913E-06
   2.3333E-02   2.4932E+01   2.2111E+02  -1.5239E-06
   2.5612E-02   2.4334E+01   2.1953E+02  -8.3173E-07
   2.8114E-02   2.3741E+01   2.1798E+02  -1.0341E-05
   3.0861E-02   2.3152E+01   2.1649E+02  -2.1930E-05
   3.3875E-02   2.2567E+01   2.1508E+02  -4.6756E-05
   3.7184E-02   2.1986E+01   2.1376E+02  -7.6129E-05
   4.0817E-02   2.1408E+01   2.1253E+02  -1.0710E-04
   4.4804E-02   2.0833E+01   2.1139E+02  -1.4130E-04
   4.9181E-02   2.0262E+01   2.1035E+02  -1.7860E-04
   5.3985E-02   1.9693E+01   2.0940E+02  -2.1900E-04
   5.9259E-02   1.9126E+01   2.0855E+02  -2.7463E-04
   6.5047E-02   1.8562E+01   2.0782E+02  -3.3143E-04
   7.1401E-02   1.7999E+01   2.0723E+02  -4.1168E-04
   7.8376E-02   1.7438E+01   2.0679E+02  -5.1981E-04
   8.6033E-02   1.6877E+01   2.0654E+02  -6.5221E-04
   9.4437E-02   1.6317E+01   2.0646E+02  -7.9916E-04
   1.0366E-01   1.5758E+01   2.0656E+02  -9.3608E-04
   1.1379E-01   1.5197E+01   2.0683E+02  -1.1186E-03
   1.2490E-01   1.4636E+01   2.0725E+02  -1.2778E-03
   1.3711E-01   1.4073E+01   2.0778E+02  -1.4043E-03
   1.5050E-01   1.3509E+01   2.0840E+02  -1.5026E-03
   1.6520E-01   1.2943E+01   2.0912E+02  -1.6351E-03
   1.8134E-01   1.2375E+01   2.0999E+02  -1.8599E-03
   1.9905E-01   1.1804E+01   2.1106E+02  -2.2033E-03
   2.1850E-01   1.1230E+01   2.1241E+02  -2.6714E-03
   2.3984E-01   1.0651E+01   2.1433E+02  -3.5317E-03
   2.6327E-01   1.0066E+01   2.1767E+02  -6.1766E-03
   2.8899E-01   9.4687E+00   2.2275E+02  -1.4699E-02
   3.1722E-01   8.8568E+00   2.2862E+02  -3.1244E-02
   3.4820E-01   8.2289E+00   2.3450E+02  -5.6386E-02
   3.8222E-01   7.5852E+00   2.4032E+02  -8.9489E-02
   4.1956E-01   6.9258E+00   2.4599E+02  -1.2965E-01
   4.6054E-01   6.2514E+00   2.5143E+02  -1.7875E-01
   5.0553E-01   5.5624E+00   2.5658E+02  -2.3828E-01
   5.5491E-01   4.8599E+00   2.6141E+02  -3.0893E-01
   6.0912E-01   4.1444E+00   2.6591E+02  -3.9367E-01
   6.6862E-01   3.4169E+00   2.7012E+02  -4.9641E-01
   7.3394E-01   2.6779E+00   2.7418E+02  -6.1807E-01
   8.0563E-01   1.9272E+00   2.7834E+02  -7.5895E-01
   8.8433E-01   1.1649E+00   2.8234E+02  -9.5198E-01
   9.7072E-01   3.9111E-01   2.8622E+02  -1.2782E+00
   1.0170E+00   0.0000E+00   2.8812E+02  -1.8329E+00
